,Unnamed: 0,id,label,taxid,rank,name
2365,4491,sp|A0A2Z5XAU0|PHM7_PYRSX,0,0,no rank,unclassified
2366,1784,VFG026328,1,1337,species,Burkholderia thailandensis
2367,9903,sp|P22768|ASSY_YEAST,0,1,no rank,root
2368,527,VFG038881,1,209,genus,Aeromonas
2369,7851,VFG044133,1,922,species,Porphyromonas gingivalis
2370,3646,VFG034761,1,13802,species,Citrobacter A rodentium
2371,13081,gi|15900176|ref|NP_344780.1|,1,29,species,Streptococcus pneumoniae
2372,1452,VFG044122,1,1133,species,Bordetella holmesii
2373,6387,VFG010435,1,34,genus,Mycobacterium
2374,6892,sp|P59087|PSBJ_THEVB,0,2849,genus,Thermosynechococcus
2375,8758,VFG015816,1,1645,species,Pseudomonas E putida
2376,9449,VFG042040,1,68,family,Burkholderiaceae
2377,6546,sp|Q9RBW7|AAC6_STEMA,0,219,species,Stenotrophomonas maltophilia
2378,10637,VFG018656,1,26,order,Lactobacillales
2379,4599,sp|Q8EJW4|PRPF_SHEON,0,23346,species,Shewanella oneidensis
2380,2482,sp|P53725|MPP6_YEAST,0,0,no rank,unclassified
2381,3239,VFG041187,1,27958,genus,Aquipluma
2382,10731,VFG043489,1,4292,species,Tannerella forsythia
2383,4876,VFG048748,1,4,class,Gammaproteobacteria
2384,8152,sp|G0SAN7|DUO1_CHATD,0,0,no rank,unclassified
2385,8175,sp|P54396|YPMB_BACSU,0,122,species,Bacillus subtilis
2386,7373,sp|O13679|YJ15_SCHPO,0,0,no rank,unclassified
2387,11088,sp|P9WQM7|ANSP2_MYCTU,0,35,species,Mycobacterium tuberculosis
2388,2530,VFG051432,1,535,genus,Chlamydia
2389,7164,sp|Q12320|GLO4_YEAST,0,2,superkingdom,Bacteria
2390,10948,sp|P63580|ARGR_STAAN,0,15,genus,Staphylococcus
2391,8523,VFG015012,1,221,species,Stutzerimonas stutzeri
2392,3304,sp|P38961|RRP8_YEAST,0,1,no rank,root
2393,7860,sp|Q06665|RAD34_YEAST,0,0,no rank,unclassified
2394,1792,VFG040925,1,70,species,Burkholderia mallei
2395,9175,sp|O53509|Y2175_MYCTU,0,35,species,Mycobacterium tuberculosis
2396,3006,VFG039161,1,699,species,Coxiella burnetii
2397,8942,sp|P80469|CH10_RICTY,0,21512,species,Rickettsia typhi
2398,12576,gi|162419719|ref|YP_001606992.1|,1,152,genus,Yersinia
2399,4642,VFG000320,1,180,genus,Helicobacter
2400,3451,sp|Q8WZK0|US107_SCHPO,0,0,no rank,unclassified
2401,5162,VFG002103,1,128,species,Legionella pneumophila
2402,13611,gi|68487455|ref|XP_712426.1|,1,0,no rank,unclassified
2403,4407,VFG013155,1,1528,species,Histophilus somni
2404,2291,VFG016996,1,534,family,Chlamydiaceae
2405,3577,VFG012505,1,8,species,Escherichia coli
2406,11151,sp|Q5W259|PIGM_SERS3,0,10481,species,Prodigiosinella aquatilis
2407,2366,VFG049541,1,1561,species,Chlamydophila abortus
2408,9872,sp|P39633|DHE2_BACSU,0,122,species,Bacillus subtilis
2409,11110,VFG007538,1,66,species,Vibrio cholerae
2410,1816,sp|B1VN93|AFSA_STRGG,0,2791,species,Streptomyces griseus
2411,11794,sp|Q7VCF7|PCBA_PROMA,0,15856,species,Prochlorococcus E marinus
2412,10527,sp|Q06090|RM51_YEAST,0,0,no rank,unclassified
2413,3040,sp|P45861|YWJA_BACSU,0,107,genus,Bacillus
2414,10776,VFG006855,1,0,no rank,unclassified
2415,7192,sp|P07242|PG110_VACCW,0,0,no rank,unclassified
2416,8159,VFG013948,1,21,genus,Pseudomonas
2417,11828,VFG043229,1,153,species,Yersinia pestis
2418,11015,sp|P65656|PANB_STAAN,0,16,species,Staphylococcus aureus
2419,593,sp|Q4JQW2|TYSY_VZVO,0,21897,species,JALHSV01 sp022865525
2420,917,sp|B7IAS9|RL19_ACIB5,0,25,species,Acinetobacter baumannii
2421,6175,VFG009931,1,32,order,Mycobacteriales
2422,8795,sp|P9WEN3|CEUM2_CERUI,0,0,no rank,unclassified
2423,7215,sp|A0QU28|NUOI_MYCS2,0,1462,species,Mycobacterium smegmatis
2424,6136,sp|Q7WY78|TAGT_BACSU,0,122,species,Bacillus subtilis
2425,13184,sp|A0A1E1FFN7|PRHJ_PENBI,0,2,superkingdom,Bacteria
2426,9110,sp|O84467|LPXG_CHLTR,0,536,species,Chlamydia trachomatis
2427,11645,sp|Q04944|ADHA_CLOAB,0,4934,species,Clostridium S acetobutylicum
2428,7913,VFG000122,1,22,species,Pseudomonas aeruginosa
2429,5825,VFG002378,1,35,species,Mycobacterium tuberculosis
2430,9328,sp|Q45597|F16PC_BACSU,0,12,class,Bacilli
2431,2696,VFG041571,1,13802,species,Citrobacter A rodentium
2432,1838,sp|O42862|ATG14_SCHPO,0,0,no rank,unclassified
2433,10970,VFG007224,1,66,species,Vibrio cholerae
2434,4158,sp|P42454|RURE_ACIAD,0,4343,species,Acinetobacter baylyi
2435,13625,sp|P40358|JEM1_YEAST,0,1,no rank,root
2436,6254,sp|P08536|MET3_YEAST,0,1,no rank,root
2437,7803,VFG041659,1,23873,species,Photorhabdus asymbiotica
2438,6549,sp|Q96VH5|MIC10_YEAST,0,0,no rank,unclassified
2439,6707,VFG023119,1,17848,species,Mycobacterium algericum
2440,13308,sp|B8GXB6|FLIL_CAUVN,0,9043,genus,Caulobacter
2441,5393,sp|O83033|FOMD_STRWE,0,22385,species,Streptomyces wedmorensis
2442,3022,VFG039238,1,699,species,Coxiella burnetii
2443,5237,sp|O66430|RS10_AQUAE,0,121469,species,Aquifex aeolicus
2444,6938,sp|A4X3Q0|SALL_SALTO,0,52451,species,Micromonospora tropica
2445,12204,gi|56708222|ref|YP_170118.1|,1,142,species,Francisella tularensis
2446,6583,VFG022349,1,941,species,Mycobacterium marinum
2447,10808,sp|P55890|DSBC_SALTY,0,18,species,Salmonella enterica
2448,9432,VFG042021,1,383,genus,Ralstonia
2449,9314,VFG051874,1,540,species,Pseudomonas E alloputida
2450,13646,sp|P53273|YG35_YEAST,0,2,superkingdom,Bacteria
2451,9108,sp|Q0P897|CAS9_CAMJE,0,50,genus,Campylobacter D
2452,6026,VFG009021,1,119730,species,Mycobacterium sp000328565
2453,12703,gi|15802513|ref|NP_288539.1|,1,6,family,Enterobacteriaceae
2454,6506,VFG022126,1,12755,species,Mycobacterium monacense
2455,1617,VFG025232,1,70,species,Burkholderia mallei
2456,14058,gi|799326475|ref|XP_012049059.1|,1,0,no rank,unclassified
2457,2006,VFG011672,1,50,genus,Campylobacter D
2458,4732,sp|P41832|BNI1_YEAST,0,2918,species,Arctic96AD-7 sp002685535
2459,4362,VFG000692,1,205,family,Pasteurellaceae
2460,14012,sp|Q9RT57|LUTC_DEIRA,0,5300,species,Deinococcus radiodurans
2461,7836,VFG042630,1,9528,species,Photorhabdus temperata
2462,1634,VFG025367,1,69,genus,Burkholderia
2463,1265,sp|P9WIY1|MUTT2_MYCTU,0,35,species,Mycobacterium tuberculosis
2464,5969,VFG008266,1,12755,species,Mycobacterium monacense
2465,10915,VFG007153,1,59,species,Vibrio parahaemolyticus
2466,1591,sp|Q9HVC3|PTH_PSEAE,0,22,species,Pseudomonas aeruginosa
2467,987,sp|S3E7P4|GLON_GLAL2,0,2,superkingdom,Bacteria
2468,10888,VFG007075,1,510,species,Vibrio vulnificus B
2469,13502,gi|76788376|ref|YP_330305.1|,1,71,species,Streptococcus agalactiae
2470,2736,sp|Q12383|TRM13_YEAST,0,175369,species,MGIIa-L4 sp002718195
2471,8565,VFG015196,1,20,family,Pseudomonadaceae
2472,11993,gi|15610511|ref|NP_217892.1|,1,35,species,Mycobacterium tuberculosis
2473,6122,sp|P80879|G20U_BACSU,0,107,genus,Bacillus
2474,11637,VFG003535,1,298,species,Yersinia enterocolitica
2475,5145,VFG002008,1,128,species,Legionella pneumophila
2476,8215,VFG014109,1,76,genus,Pseudomonas E
2477,9610,sp|P53921|RN35_YEAST,0,0,no rank,unclassified
2478,793,VFG016413,1,302,species,Bacillus A thuringiensis S
2479,3599,VFG033280,1,2,superkingdom,Bacteria
2480,775,sp|P52918|MSN5_YEAST,0,0,no rank,unclassified
2481,7025,VFG029609,1,67,species,Mycobacterium abscessus
2482,449,VFG038710,1,366,species,Aeromonas hydrophila
2483,13872,gi|66275978|ref|YP_233063.1|,1,0,no rank,unclassified
2484,7343,sp|P75897|RUTB_ECOLI,0,7,genus,Escherichia
2485,1890,VFG043806,1,69,genus,Burkholderia
2486,11589,sp|O51721|RL27_BORBU,0,514,genus,Borreliella
2487,9654,VFG000533,1,17,genus,Salmonella
2488,8954,sp|Q9HGN5|YO45_SCHPO,0,2,superkingdom,Bacteria
2489,814,sp|B2B3C0|MANA_PODAN,0,2,superkingdom,Bacteria
2490,1602,VFG025107,1,1337,species,Burkholderia thailandensis
2491,988,sp|O32067|YTZE_BACSU,0,107,genus,Bacillus
2492,2788,VFG042832,1,146,species,Sarcina perfringens
2493,11341,VFG040893,1,200,species,Xanthomonas campestris
2494,3550,VFG001731,1,6,family,Enterobacteriaceae
2495,4374,VFG001154,1,232,genus,Haemophilus
2496,8306,sp|P24003|TOXS_VIBCH,0,66,species,Vibrio cholerae
2497,3179,VFG042907,1,27379,species,Dichelobacter nodosus
2498,11087,VFG007484,1,66,species,Vibrio cholerae
2499,12743,sp|P0DUE2|CDNE_FLASX,0,370,genus,Flavobacterium
2500,12268,gi|22126955|ref|NP_670378.1|,1,153,species,Yersinia pestis
2501,11714,sp|Q08909|YO385_YEAST,0,0,no rank,unclassified
2502,3412,VFG041484,1,4,class,Gammaproteobacteria
2503,13953,gi|124809723|ref|XP_001348663.1|,1,1,no rank,root
2504,823,sp|J3F2B0|CAS9_ACTNH,0,2402,genus,Actinomyces
2505,4118,VFG043980,1,8,species,Escherichia coli
2506,9506,VFG040430,1,7371,species,Rickettsia prowazekii
2507,5069,VFG049294,1,10,species,Klebsiella pneumoniae
2508,2637,VFG041219,1,13802,species,Citrobacter A rodentium
2509,13842,gi|798795|gb|AAA65907.1|,1,0,no rank,unclassified
2510,4312,sp|Q12196|RIO1_YEAST,0,172052,superkingdom,Archaea
2511,12908,gi|16766999|ref|NP_462614.1|,1,18,species,Salmonella enterica
2512,2541,sp|P42844|ZIM17_YEAST,0,0,no rank,unclassified
2513,5760,sp|Q9KJX5|ALPH_ELIME,0,542,genus,Elizabethkingia
2514,12267,sp|D4AMB9|GALM_ARTBC,0,2,superkingdom,Bacteria
2515,5169,VFG002110,1,127,genus,Legionella
2516,3526,VFG000938,1,2,superkingdom,Bacteria
2517,6347,VFG010360,1,1462,species,Mycobacterium smegmatis
2518,5530,sp|Q04868|ELP6_YEAST,0,0,no rank,unclassified
2519,6114,VFG009547,1,34,genus,Mycobacterium
2520,14324,sp|Q9I0P5|PAGBP_PSEAE,0,22,species,Pseudomonas aeruginosa
2521,89,sp|Q9HYC4|TSI3_PSEAE,0,22,species,Pseudomonas aeruginosa
2522,7124,sp|C4RJF7|MURD2_MICS3,0,58264,species,Micromonospora sp000158815
2523,3432,sp|P0AFZ5|SULA_ECOLI,0,804,species,Escherichia coli F
2524,10845,VFG006989,1,510,species,Vibrio vulnificus B
2525,5442,sp|P47977|CTH2_YEAST,0,533,order,Chlamydiales
2526,9108,VFG042710,1,1278,species,Pseudomonas paraeruginosa
2527,6608,VFG022633,1,67,species,Mycobacterium abscessus
2528,12380,gi|23501366|ref|NP_697493.1|,1,99,species,Brucella melitensis
2529,6713,VFG023132,1,67,species,Mycobacterium abscessus
2530,11301,VFG044409,1,7504,species,Vibrio echinoideorum
2531,968,sp|P39662|HMP_CUPNH,0,10824,species,Cupriavidus necator D
2532,7203,VFG030982,1,119730,species,Mycobacterium sp000328565
2533,2806,sp|A3DC28|SIGI2_ACET2,0,7213,species,Hungateiclostridium thermocellum
2534,9106,sp|P35159|RLUB_BACSU,0,122,species,Bacillus subtilis
2535,1607,sp|P08518|RPB2_YEAST,0,172052,superkingdom,Archaea
2536,824,sp|Q9USY4|ABP2_SCHPO,0,0,no rank,unclassified
2537,11622,sp|P00083|CYC2_BLAVI,0,36463,species,Blastochloris viridis
2538,7489,sp|P0DOW1|ASCM_PETAA,0,2,superkingdom,Bacteria
2539,8917,VFG016096,1,76,genus,Pseudomonas E
2540,7434,VFG016588,1,2130,species,Mycoplasmoides gallisepticum
2541,1309,VFG010970,1,15901,species,Bordetella bronchiseptica F
2542,8063,VFG002073,1,22,species,Pseudomonas aeruginosa
2543,10609,VFG006054,1,28,genus,Streptococcus
2544,1,sp|P40563|AIM21_YEAST,0,0,no rank,unclassified
2545,11529,VFG002311,1,10152,species,Yersinia similis
2546,10660,VFG019083,1,12,class,Bacilli
2547,7199,VFG030945,1,5319,species,Mycobacterium austroafricanum
2548,7796,VFG041649,1,23873,species,Photorhabdus asymbiotica
2549,8571,sp|P27134|CYNT_SYNE7,0,8581,species,Synechococcus elongatus
2550,13683,sp|P53753|ENG1_YEAST,0,2,superkingdom,Bacteria
2551,6221,VFG010083,1,34,genus,Mycobacterium
2552,11774,sp|P09413|GVPC_DOLFA,0,3025,species,Dolichospermum lemmermannii
2553,7196,sp|C0HJE5|BCN17_BACIU,0,0,no rank,unclassified
2554,2371,sp|E2JKI3|T2OK1_OCEKR,0,19,order,Pseudomonadales
2555,8932,sp|O94305|MGLL_SCHPO,0,2,superkingdom,Bacteria
2556,7011,VFG029554,1,67,species,Mycobacterium abscessus
2557,9424,sp|Q5SJX8|NSAR_THET8,0,2334,species,Thermus thermophilus
2558,3761,VFG035688,1,8,species,Escherichia coli
2559,5007,VFG049041,1,9,genus,Klebsiella
2560,13296,gi|260844327|ref|YP_003222105.1|,1,0,no rank,unclassified
2561,12362,sp|Q97R25|DAPA_STRPN,0,29,species,Streptococcus pneumoniae
2562,9963,VFG001003,1,640,species,Escherichia marmotae
2563,8656,sp|A0A6F8RNE2|GRGD_PENSQ,0,0,no rank,unclassified
2564,14140,fig|169963.11.peg.158|lmo0155|VBILisMon69206_0158|,1,55,genus,Listeria
2565,12661,sp|P0A6C5|ARGA_ECOLI,0,8,species,Escherichia coli
2566,14383,sp|Q9P7C9|DCPS_SCHPO,0,0,no rank,unclassified
2567,1585,VFG002440,1,70,species,Burkholderia mallei
2568,9763,VFG004381,1,18,species,Salmonella enterica
2569,11517,sp|P40335|PEP8_YEAST,0,104004,species,Puia sp031292515
2570,9458,VFG042049,1,384,species,Ralstonia nicotianae
2571,7000,VFG029490,1,34,genus,Mycobacterium
2572,3152,sp|Q02354|UTP6_YEAST,0,0,no rank,unclassified
2573,11307,sp|Q97PM9|METAA_STRPN,0,29,species,Streptococcus pneumoniae
2574,11728,VFG020308,1,2,superkingdom,Bacteria
2575,7857,VFG042334,1,6,family,Enterobacteriaceae
2576,10529,VFG005902,1,11,phylum,Bacillota
2577,9339,sp|Q04195|SIZ1_YEAST,0,0,no rank,unclassified
2578,12221,sp|P73334|RPOC2_SYNY3,0,1310,class,Cyanobacteriia
2579,147,sp|P37304|PAM1_YEAST,0,0,no rank,unclassified
2580,4218,sp|P33652|BLAB_STRCI,0,10355,species,Streptomyces cacaoi
2581,3240,VFG041188,1,2674,species,Edwardsiella piscicida
2582,10352,sp|P0DX14|INLPC_STRC4,0,439,genus,Streptomyces
2583,1083,VFG016673,1,1736,species,Bartonella henselae
2584,12321,sp|P32605|RU1A_YEAST,0,0,no rank,unclassified
2585,7629,sp|Q0PA13|RS15_CAMJE,0,50,genus,Campylobacter D
2586,6359,sp|O66552|RSME_AQUAE,0,121469,species,Aquifex aeolicus
2587,5265,VFG041248,1,127,genus,Legionella
2588,6953,VFG028520,1,34,genus,Mycobacterium
2589,3297,VFG041400,1,11758,species,Ehrlichia chaffeensis
2590,13117,gi|15900393|ref|NP_344997.1|,1,28,genus,Streptococcus
2591,12157,sp|P95257|SECBL_MYCTU,0,35,species,Mycobacterium tuberculosis
2592,14271,sp|P32977|PORO_PSEAE,0,22,species,Pseudomonas aeruginosa
2593,1136,sp|P28971|UL20_EHV1B,0,0,no rank,unclassified
2594,13949,sp|P99068|NDK_STAAN,0,15,genus,Staphylococcus
2595,3744,VFG035436,1,8,species,Escherichia coli
2596,831,VFG043427,1,695,species,Bacillus A pacificus
2597,5432,VFG045479,1,128,species,Legionella pneumophila
2598,12693,gi|15801917|ref|NP_287938.1|,1,7,genus,Escherichia
2599,3358,VFG043530,1,36,family,Enterococcaceae
2600,145,sp|P0ACZ8|CUSR_ECOLI,0,7,genus,Escherichia
2601,149,VFG038062,1,7405,species,Acinetobacter pittii E
2602,3493,sp|P05521|LUXD_VIBHA,0,1022,species,Vibrio harveyi
2603,7014,sp|A2RI78|DPPF_LACLM,0,431,species,Lactococcus cremoris
2604,5644,sp|Q6GHT5|MURI_STAAR,0,16,species,Staphylococcus aureus
2605,4787,VFG043376,1,2809,species,Helicobacter pylori CY
2606,6665,sp|P9WM71|Y090_MYCTU,0,35,species,Mycobacterium tuberculosis
2607,14000,gi|799340552|ref|XP_012052118.1|,1,1,no rank,root
2608,1064,VFG002252,1,1736,species,Bartonella henselae
2609,4752,sp|Q10103|CHP1_SCHPO,0,121798,species,JAURWL01 sp030654965
2610,4521,VFG013390,1,0,no rank,unclassified
2611,13191,sp|Q5LU04|PK21B_RUEPO,0,18211,species,Ruegeria B pomeroyi
2612,9409,sp|Q1M7F4|BIUH_RHIJ3,0,7482,species,Rhizobium leguminosarum R
2613,1171,VFG018730,1,28145,species,Bartonella tribocorum
2614,14209,fig|216597.6.peg.1150|SL1344_1033|VBISalEnt88447_1150|,1,18,species,Salmonella enterica
2615,863,sp|P31460|DGOR_ECOLI,0,7,genus,Escherichia
2616,11395,VFG041948,1,200,species,Xanthomonas campestris
2617,8405,VFG014601,1,2,superkingdom,Bacteria
2618,5592,sp|Q5W266|PIGF_SERS3,0,10481,species,Prodigiosinella aquatilis
2619,10647,VFG018674,1,136732,species,Streptococcus gordonii A
2620,8432,VFG014690,1,1021,species,Pseudomonas E protegens
2621,11831,VFG043232,1,153,species,Yersinia pestis
2622,9888,sp|P42415|IOLD_BACSU,0,12,class,Bacilli
2623,5629,VFG000071,1,55,genus,Listeria
2624,7555,sp|Q9USG8|MU190_SCHPO,0,140004,species,Rhizobium sp016429015
2625,4748,sp|Q9P6S6|PGA2_SCHPO,0,0,no rank,unclassified
2626,3936,VFG042491,1,0,no rank,unclassified
2627,2685,VFG041560,1,13802,species,Citrobacter A rodentium
2628,5987,VFG008388,1,35,species,Mycobacterium tuberculosis
2629,11722,VFG019025,1,32995,species,Yersinia entomophaga
2630,13040,sp|Q7SH52|CARB_NEUCR,0,1,no rank,root
2631,6787,VFG023862,1,16790,species,Mycobacterium parascrofulaceum
2632,1099,VFG016728,1,3638,species,Bartonella quintana
2633,13425,sp|P12375|COPB_PSEUB,0,163665,species,Pseudomonas E sp900601905
2634,885,VFG043889,1,4222,species,Bacillus A thuringiensis K
2635,6437,VFG021856,1,1462,species,Mycobacterium smegmatis
2636,1734,VFG026211,1,10847,species,Burkholderia stabilis
2637,7322,VFG052141,1,119730,species,Mycobacterium sp000328565
2638,3696,VFG035190,1,4,class,Gammaproteobacteria
2639,448,VFG038709,1,19660,species,Aeromonas bivalvium
2640,9114,VFG042740,1,21,genus,Pseudomonas
2641,9454,sp|A0LU48|DOP_ACIC1,0,55646,species,Acidothermus cellulolyticus
2642,8551,VFG015170,1,22,species,Pseudomonas aeruginosa
2643,6609,sp|A0A0H3JXA3|CNTD_STAAM,0,16,species,Staphylococcus aureus
2644,1681,VFG002523,1,70,species,Burkholderia mallei
2645,8701,VFG015459,1,76,genus,Pseudomonas E
2646,5177,sp|P16954|GLGB_SYNE7,0,1310,class,Cyanobacteriia
2647,5605,VFG045751,1,127,genus,Legionella
2648,12092,gi|89256837|ref|YP_514199.1|,1,142,species,Francisella tularensis
2649,4188,sp|P33354|YEHR_ECOLI,0,8,species,Escherichia coli
2650,2817,sp|O94488|MBO1_SCHPO,0,0,no rank,unclassified
2651,10658,sp|P0AFI2|PARC_ECOLI,0,4,class,Gammaproteobacteria
2652,1645,sp|P9WQ11|END3_MYCTU,0,35,species,Mycobacterium tuberculosis
2653,14335,sp|P24871|CG24_YEAST,0,2918,species,Arctic96AD-7 sp002685535
2654,2629,VFG041210,1,13802,species,Citrobacter A rodentium
2655,5429,VFG045476,1,128,species,Legionella pneumophila
2656,7734,sp|Q6BF16|DGOA_ECOLI,0,8,species,Escherichia coli
2657,1301,sp|Q12013|AKR2_YEAST,0,27619,species,M0103 sp945902745
2658,10010,VFG041685,1,123756,species,Sinorhizobium fredii A
2659,8962,VFG016195,1,1160,species,Pseudomonas E tremae
2660,9521,sp|Q5SLQ3|LIPB_THET8,0,13277,species,Thermus antranikianii
2661,8945,sp|P37177|PT1P_ECOLI,0,4,class,Gammaproteobacteria
2662,10921,sp|P0AEY5|MDAB_ECOLI,0,7,genus,Escherichia
2663,9645,sp|Q03032|OADG2_SALTY,0,18,species,Salmonella enterica
2664,13426,sp|P24734|AMPR_PSEAE,0,22,species,Pseudomonas aeruginosa
2665,13861,gi|66275984|ref|YP_233069.1|,1,0,no rank,unclassified
2666,10829,sp|Q06892|POS5_YEAST,0,2,superkingdom,Bacteria
2667,686,sp|P76316|DCYD_ECOLI,0,804,species,Escherichia coli F
2668,7253,sp|P0DPQ7|GCOA_AMYS7,0,17888,species,Amycolatopsis tucumanensis
2669,6609,VFG022639,1,17848,species,Mycobacterium algericum
2670,2892,VFG013682,1,240,genus,Corynebacterium
2671,391,sp|Q9B6E9|NU6M_YARLI,0,0,no rank,unclassified
2672,4445,sp|O74212|D5FAD_MORAP,0,2,superkingdom,Bacteria
2673,3943,sp|P29134|CH60_ACIFR,0,1968,family,Acidithiobacillaceae
2674,2772,sp|Q5XB88|GPMA_STRP6,0,60,species,Streptococcus pyogenes
2675,7276,VFG031786,1,941,species,Mycobacterium marinum
2676,13257,gi|15901880|ref|NP_346484.1|,1,29,species,Streptococcus pneumoniae
2677,8014,VFG001220,1,22,species,Pseudomonas aeruginosa
2678,3230,sp|P36421|SYYC_YEAST,0,1,no rank,root
2679,10929,sp|O50174|ASTD_PSEAE,0,22,species,Pseudomonas aeruginosa
2680,11428,sp|Q8KI76|REBF_LENAE,0,22403,species,Carbonactinospora thermoautotrophica
2681,11310,sp|P23261|COTF_BACSU,0,122,species,Bacillus subtilis
2682,3391,VFG041462,1,406,species,Erwinia amylovora
2683,10627,sp|Q8YT18|MICAH_NOSS1,0,10909,species,Trichormus sp000009705
2684,2403,sp|P0AES2|GUDD_ECOLI,0,47163,species,Escherichia sp004211955
2685,9011,sp|Q5ABS1|QCR7_CANAL,0,0,no rank,unclassified
2686,3446,sp|A2RHL6|RL34_LACLM,0,184,genus,Lactococcus
2687,2656,VFG041528,1,62113,species,Escherichia sp002965065
2688,981,VFG049939,1,186,species,Bacillus A anthracis
2689,5536,sp|S0E2U7|GA3_GIBF5,0,121938,species,Prauserella A flavalba
2690,8043,VFG001261,1,22,species,Pseudomonas aeruginosa
2691,7319,VFG052132,1,833,species,Mycobacterium intracellulare
2692,11614,VFG003512,1,298,species,Yersinia enterocolitica
2693,5568,VFG045698,1,9364,species,Legionella longbeachae
2694,10250,VFG044257,1,10572,species,Staphylococcus schweitzeri
2695,10445,sp|P96559|GTFB_AMYOR,0,61410,species,Kibdelosporangium sp000720375
2696,7336,VFG052233,1,31,class,Actinomycetes
2697,7188,VFG030832,1,2,superkingdom,Bacteria
2698,5644,VFG002162,1,56,species,Listeria monocytogenes
2699,12077,gi|89255838|ref|YP_513200.1|,1,142,species,Francisella tularensis
2700,6241,sp|P07999|DHGB_PRIMG,0,523,genus,Priestia
2701,7805,sp|G7TAD9|MAND_XANOB,0,17113,species,Xanthomonas axonopodis
2702,10749,sp|K2QYX5|MPSA_MACPH,0,2,superkingdom,Bacteria
2703,12234,sp|Q52008|LSDX3_SPHPI,0,62917,species,Sphingobium lignivorans
2704,7330,sp|P37365|P2CO_ARTSY,0,2013,genus,Arthrobacter
2705,4571,VFG013597,1,232,genus,Haemophilus
2706,11938,gi|15608560|ref|NP_215938.1|,1,35,species,Mycobacterium tuberculosis
2707,412,sp|P43886|CYSE_HAEIN,0,233,species,Haemophilus influenzae
2708,11432,VFG040992,1,456,species,Xylella fastidiosa
2709,2996,VFG039107,1,699,species,Coxiella burnetii
2710,4848,VFG048431,1,223,species,Klebsiella oxytoca
2711,5315,VFG041298,1,128,species,Legionella pneumophila
2712,4203,sp|P0DPB8|CS13A_LISSS,0,55,genus,Listeria
2713,6323,VFG010319,1,340,species,Mycobacterium avium
2714,11769,sp|P87050|CDR2_SCHPO,0,0,no rank,unclassified
2715,8010,sp|B1MCK4|PIPS_MYCA9,0,67,species,Mycobacterium abscessus
2716,10107,VFG004523,1,15,genus,Staphylococcus
2717,2231,VFG044075,1,50,genus,Campylobacter D
2718,13996,sp|Q5X9J9|RS2_STRP6,0,60,species,Streptococcus pyogenes
2719,6376,sp|P53378|TBG_YEAST,0,0,no rank,unclassified
2720,10252,VFG044259,1,15,genus,Staphylococcus
2721,11512,VFG001754,1,153,species,Yersinia pestis
2722,11139,sp|P0A014|CH10_STAAU,0,15,genus,Staphylococcus
2723,6618,VFG022700,1,34,genus,Mycobacterium
2724,2371,VFG049594,1,54170,species,Chlamydophila caviae
2725,6402,sp|Q51561|RPOB_PSEAE,0,2,superkingdom,Bacteria
2726,11223,sp|Q0P887|TUPC_CAMJE,0,51,species,Campylobacter D jejuni
2727,980,sp|P9WGA7|Y2235_MYCTU,0,35,species,Mycobacterium tuberculosis
2728,5475,sp|A0A0E4AFG7|AQDB1_RHOER,0,2,superkingdom,Bacteria
2729,2190,sp|Q12052|TGS1_YEAST,0,70789,species,JAEUSE01 sp023245955
2730,6015,sp|G2XNY3|ATG3_BOTF4,0,0,no rank,unclassified
2731,8678,VFG015395,1,1021,species,Pseudomonas E protegens
2732,10734,VFG000089,1,66,species,Vibrio cholerae
2733,2070,VFG011853,1,1271,species,Campylobacter fetus
2734,5179,VFG010439,1,128,species,Legionella pneumophila
2735,12805,sp|Q2G222|Y2979_STAA8,0,16,species,Staphylococcus aureus
2736,6980,VFG029390,1,34,genus,Mycobacterium
2737,2192,sp|P08405|TY1A_YEASX,0,84334,species,Brachyspira hampsonii B
2738,899,sp|Q6AAC8|RL25_CUTAK,0,217,species,Cutibacterium acnes
2739,13014,gi|15677796|ref|NP_274960.1|,1,63,genus,Neisseria
2740,3515,VFG000919,1,8,species,Escherichia coli
2741,14040,sp|Q59288|CSLA_PEDHD,0,19557,genus,Pedobacter
2742,12892,gi|16765894|ref|NP_461509.1|,1,18,species,Salmonella enterica
2743,9900,sp|Q331T6|TUBR_CBCP,0,1965,genus,Clostridium H
2744,6563,VFG022271,1,0,no rank,unclassified
2745,1059,VFG002247,1,1736,species,Bartonella henselae
2746,12383,sp|O94255|CAN_SCHPO,0,2,superkingdom,Bacteria
2747,12464,gi|17987008|ref|NP_539642.1|,1,99,species,Brucella melitensis
2748,1409,sp|Q97ML3|MURK_CLOAB,0,4934,species,Clostridium S acetobutylicum
2749,5906,VFG007980,1,35,species,Mycobacterium tuberculosis
2750,3183,VFG042911,1,27379,species,Dichelobacter nodosus
2751,11371,sp|P81238|SHP_CERS4,0,3492,species,Cereibacter A sphaeroides
2752,1495,sp|P09296|UL13_VZVD,0,127196,species,Corallococcus aberystwythensis
2753,8359,VFG014439,1,76,genus,Pseudomonas E
2754,10723,VFG043793,1,465,species,Streptococcus dysgalactiae
2755,2652,VFG041523,1,13802,species,Citrobacter A rodentium
2756,6402,VFG017630,1,941,species,Mycobacterium marinum
2757,7626,VFG036429,1,4,class,Gammaproteobacteria
2758,4854,sp|P21177|FADB_ECOLI,0,5,order,Enterobacterales
