,id,label
6150,VFG009748,1
11299,VFG044188,1
13052,sp|P53540|SPC98_YEAST,0
6104,VFG009518,1
6833,VFG024576,1
1736,VFG026221,1
7763,sp|P75804|YLII_ECOLI,0
9667,VFG000549,1
8426,sp|Q97FZ9|RUBY1_CLOAB,0
2471,sp|O34816|YKUD_BACSU,0
1966,VFG001961,1
8826,VFG015913,1
10773,sp|Q8NTR2|ASPAT_CORGL,0
14150,fig|169963.11.peg.1876|lmo1831|VBILisMon69206_1876|,1
7442,sp|Q9Y804|FAN1_SCHPO,0
1354,sp|P13712|MSI1_YEAST,0
13807,sp|Q9Z4N4|MCEA_KLEPN,0
10491,sp|Q9RER4|ALR_AQUPY,0
4002,sp|P9WHL3|PYRC_MYCTU,0
4647,VFG001142,1
6203,VFG010029,1
9424,VFG042013,1
10422,sp|Q45614|WALK_BACSU,0
10628,sp|P27431|ROXA_ECOLI,0
4378,sp|Q9HXE9|PCS_PSEAE,0
2469,VFG051306,1
5417,VFG045317,1
6397,sp|P40033|RSM18_YEAST,0
12718,sp|O07664|HPRK_ENTFA,0
12482,sp|O74901|YCS1_SCHPO,0
8733,sp|Q03305|RMT2_YEAST,0
1208,VFG052307,1
8377,sp|P0DV21|YTGB_ECOLI,0
86,VFG037938,1
11558,VFG002349,1
1610,VFG025179,1
12810,sp|P38947|SUCD_CLOK5,0
12073,sp|Q0CG33|TPZB_ASPTN,0
11749,VFG023610,1
14204,fig|216594.6.peg.2437|MMAR_2285|VBIMycMar75906_2437|,1
10000,sp|A0A1E1FFN4|PRHK_PENBI,0
2083,sp|P45943|RAPE_BACSU,0
4709,VFG006600,1
8240,VFG014138,1
2420,VFG050233,1
309,sp|P17993|UBIG_ECOLI,0
1673,sp|B0VNL8|DEF_ACIBS,0
3264,sp|P83773|ACH1_CANAL,0
5907,VFG007985,1
9367,VFG040976,1
6773,sp|Q54468|CHB_SERMA,0
106,sp|P49786|BCCP_BACSU,0
13541,sp|T2KPK5|PLH18_FORAG,0
3755,sp|Q18AR0|THLA_CLOD6,0
9978,sp|Q81ZH0|PUR5_BACAN,0
3906,sp|Q06631|BFR2_YEAST,0
11688,sp|P0ADD2|YJJB_ECOLI,0
4967,sp|Q51480|NIRF_PSEAE,0
1371,sp|Q4WB01|PSOD_ASPFU,0
8719,VFG015563,1
3412,sp|A4ITV2|GDPP_GEOTN,0
10400,sp|Q03C44|PAGL1_LACP3,0
14323,sp|Q99296|YL149_YEAST,0
13209,gi|15901231|ref|NP_345835.1|,1
4415,sp|P20636|ETF2_VACCW,0
9684,VFG002306,1
2250,sp|O25825|CY553_HELPY,0
8048,sp|Q02QI1|Y2077_PSEAB,0
13576,gi|70984747|ref|XP_747880.1|,1
8937,VFG016150,1
13027,gi|182683685|ref|YP_001835432.1|,1
3088,sp|P44882|Y817_HAEIN,0
6796,sp|P21192|ACE2_YEAST,0
4403,sp|P51772|BPX_BPP2,0
3140,VFG041423,1
14199,sp|P27300|LPXK_ECOLI,0
5492,sp|Q6GIL8|G3P1_STAAR,0
14115,sp|Q9P7P0|YOL4_SCHPO,0
2018,sp|P9WNU1|DPO3B_MYCTU,0
7521,sp|C9K1X5|COTB2_STRMJ,0
2038,sp|P9WL67|Y2627_MYCTU,0
7607,sp|P21565|SRP54_SCHPO,0
9309,VFG051850,1
5248,sp|P56926|SYQ_DEIRA,0
7994,VFG000213,1
4264,VFG047113,1
2933,VFG013732,1
2671,VFG041546,1
7913,sp|G0S215|SDA1_CHATD,0
655,VFG039005,1
12010,gi|15610118|ref|NP_217497.1|,1
10078,VFG002411,1
1398,sp|Q60034|DYR_THEMA,0
7356,VFG016449,1
849,sp|Q8ZPK2|OSMX_SALTY,0
8949,sp|C0QRQ2|GPGS_PERMH,0
4564,VFG013559,1
8279,VFG014245,1
5805,sp|A7ZI07|ZORD_ECO24,0
13812,gi|148828637|ref|YP_182395.2|,1
9673,sp|P33460|REV_CAEVC,0
11304,VFG044412,1
5701,VFG043252,1
2013,VFG011696,1
9435,VFG042024,1
9706,VFG004190,1
12309,gi|24115149|ref|NP_709659.1|,1
1502,sp|P9WIM9|PR28_MYCTU,0
9933,sp|Q2G0D4|SSAAL_STAA8,0
1523,VFG051149,1
7615,VFG036233,1
7779,sp|P9WKC1|Y1425_MYCTU,0
8052,sp|O06924|MADA_MALRU,0
7502,sp|P40470|RRT14_YEAST,0
4993,sp|Q8SQI1|3MG_ENCCU,0
1150,VFG018689,1
6523,sp|Q0K4F6|DTNK_CUPNH,0
12078,gi|89255840|ref|YP_513202.1|,1
14175,fig|169963.11.peg.602|lmo0583|VBILisMon69206_0602|,1
7534,VFG000255,1
9383,sp|G4NEA9|NEC2_PYRO7,0
5630,sp|P16630|GUNS_PECPM,0
11056,VFG007414,1
8886,VFG016015,1
2065,VFG011837,1
12099,sp|P40942|CEXY_THEST,0
5479,VFG045526,1
6161,VFG009851,1
2490,sp|P37647|KDGK_ECOLI,0
2648,sp|Q1K5Z0|RT24_NEUCR,0
2609,sp|Q8ZP19|YCGR_SALTY,0
6888,VFG027248,1
3960,VFG042531,1
6288,VFG010197,1
5428,sp|P0A6A3|ACKA_ECOLI,0
3160,sp|P04951|KDSB_ECOLI,0
6218,sp|P11349|NARH_ECOLI,0
942,VFG043970,1
13307,sp|O67572|LPXK_AQUAE,0
10488,VFG005760,1
6680,sp|Q5SL87|RUVB_THET8,0
3861,sp|P0A3Y1|PETM_NOSS1,0
2409,sp|P52663|BLAN_ENTCL,0
12061,sp|G7CBF5|IRTA_MYCT3,0
12939,sp|Q03823|YM35_YEAST,0
7631,sp|Q01490|PPIB_ORPSP,0
13562,gi|15602566|ref|NP_245638.1|,1
7094,VFG029989,1
10503,sp|P0DX98|CDNE_ENTF2,0
12917,gi|16767186|ref|NP_462801.1|,1
10580,sp|P56122|AROC_HELPY,0
8444,VFG014731,1
10251,sp|P38202|YBC8_YEAST,0
7910,VFG000119,1
10493,sp|P27217|SCRB_KLEPN,0
10710,sp|P15446|MTH2_HAEPA,0
14056,sp|P0A0B0|MECR_STAAN,0
11380,VFG041933,1
3058,VFG039380,1
5338,VFG041322,1
2547,VFG041840,1
9292,sp|Q72JC0|PILA4_THET2,0
3931,sp|Q8SVA6|THIK_ENCCU,0
8567,VFG015199,1
11541,sp|Q8DUI9|IDI2_STRMU,0
11018,sp|P56206|SYG_THET8,0
10187,VFG004976,1
7875,sp|Q09142|ORC2_SCHPO,0
5384,VFG043338,1
11623,sp|C0SP90|YTHA_BACSU,0
9116,VFG042742,1
14223,sp|Q5SJC8|MURB_THET8,0
12165,sp|P38800|LAM4_YEAST,0
4628,VFG000302,1
11031,VFG007352,1
8911,VFG016072,1
9861,VFG041112,1
2683,VFG041558,1
14116,sp|P0A042|BLAI_STAAU,0
11477,VFG000389,1
4481,VFG013276,1
12695,gi|15802086|ref|NP_288108.1|,1
2846,sp|P0CT48|XYN1_PYRGI,0
2800,sp|P96582|LRPC_BACSU,0
10410,sp|A1B8P0|ATPB_PARDP,0
7135,sp|P0DOG8|GGAG_MLVAV,0
13329,gi|126208170|ref|YP_001053395.1|,1
2175,sp|Q7DDR9|NMFIC_NEIMB,0
10235,VFG043670,1
14175,sp|Q9HFR0|CSN2_SCHPO,0
4933,VFG048886,1
6959,sp|P32580|SUV3_YEAST,0
10481,VFG005649,1
4981,sp|P39840|GALM_BACSU,0
954,VFG044065,1
5345,sp|Q5SLL6|G6PI_THET8,0
5707,VFG043258,1
8334,sp|P42084|HUTI_BACSU,0
12874,gi|16765414|ref|NP_461029.1|,1
4094,VFG043679,1
13710,sp|P33967|BSR_BACCE,0
12877,sp|Q25BG9|VP26_HIS1I,0
7369,VFG016477,1
6023,sp|Q04602|VBA4_YEAST,0
13694,sp|P51853|BZNB_PSEFL,0
14006,gi|799334003|ref|XP_012050708.1|,1
5342,VFG041326,1
1808,sp|Q8KS19|CCOP2_STUST,0
1781,sp|P0A6K1|DAPF_ECOLI,0
3401,sp|Q93R93|LYSJ_THET2,0
8484,VFG014871,1
13457,gi|15926803|ref|NP_374336.1|,1
899,VFG043906,1
3718,VFG035296,1
11057,sp|Q9ZHF6|DPO3_THEMA,0
14283,fig|83331.22.peg.1048|MT0958|VBIMycTub22151_1048|,1
6388,VFG017413,1
2938,VFG013739,1
12030,sp|P27838|CYAY_ECOLI,0
1618,VFG002475,1
3641,sp|Q6L741|KACL_STRKN,0
8774,sp|P9WH25|RS9_MYCTU,0
6530,VFG022186,1
5533,VFG045580,1
6036,VFG009094,1
5394,VFG043546,1
7659,VFG036812,1
7010,VFG029549,1
11200,VFG041906,1
4545,sp|P21147|ACO1_YEAST,0
11160,sp|K9N5R3|VEMP_MERS1,0
1731,VFG002559,1
14166,sp|Q9UT97|PSA5_SCHPO,0
13181,sp|P0CE18|GP3D_CHLTH,0
3118,sp|Q7WF17|HEPPA_BORBR,0
12492,sp|P53075|SHE10_YEAST,0
5975,VFG008290,1
2579,VFG041872,1
3376,VFG041447,1
12913,gi|16767039|ref|NP_462654.1|,1
11644,VFG003560,1
1340,VFG011181,1
272,VFG038323,1
7287,VFG031883,1
9137,sp|P9WN13|Y3401_MYCTU,0
2423,sp|O07542|YHEA_BACSU,0
2582,sp|Q5A6M0|RBR1_CANAL,0
6660,VFG022890,1
2896,VFG013686,1
2850,VFG043774,1
5960,VFG008250,1
5289,sp|Q9AE87|CARF_MYXXA,0
13902,sp|P00260|HIP_ALLVD,0
10517,VFG005863,1
3787,sp|O94329|PSF2_SCHPO,0
11718,VFG019015,1
3719,VFG035301,1
8565,sp|Q9I0R2|ALKB1_PSEAE,0
5714,sp|O31779|YMCA_BACSU,0
6686,VFG023071,1
1822,VFG041156,1
537,VFG038895,1
4038,sp|Q12338|RNH2C_YEAST,0
857,sp|P0AA57|YOBA_ECOLI,0
643,VFG038957,1
13117,sp|P0AAD8|TDCC_ECOLI,0
4373,sp|Q8XIQ9|IPYR_CLOPE,0
4612,VFG000283,1
5335,VFG041318,1
5389,sp|P14747|PP2B2_YEAST,0
11562,sp|C4PWA1|PPZP_STRAQ,0
9033,VFG020004,1
4281,sp|Q2MF66|LIVQ_STRLV,0
2548,VFG041841,1
10447,VFG005481,1
6284,VFG010192,1
2961,VFG021792,1
6095,VFG009493,1
8562,sp|P29930|COBO_SINSX,0
2156,VFG017756,1
1862,sp|B1IBE1|PRSA_STRPI,0
8584,sp|O82872|DTA_ARTSP,0
14332,sp|P16120|THRC_YEAST,0
9336,sp|P06622|XYLE1_PSEPU,0
427,sp|P65272|LEPA_STAAN,0
4026,VFG042761,1
11341,sp|P20201|B129_SSV1,0
5616,sp|P38870|YHY2_YEAST,0
7383,sp|Q97PW7|Y1473_STRPN,0
7382,sp|P31011|TPL_ENTAG,0
7742,sp|P39457|PLB1_PENCH,0
13998,sp|Q9QJ26|MCP_HHV6Z,0
1092,VFG016710,1
12390,gi|23501652|ref|NP_697779.1|,1
7546,VFG006125,1
3653,VFG034804,1
7749,VFG040911,1
7655,sp|A6T7D6|PYRC_KLEP7,0
11514,VFG001756,1
8649,sp|Q10096|YAOH_SCHPO,0
3749,sp|Q8GR64|QHED_PSEPU,0
7279,sp|P53938|EOS1_YEAST,0
5004,sp|P54550|NAMA_BACSU,0
2182,VFG017990,1
1981,VFG001976,1
14353,fig|83332.12.peg.2670|Rv2388c|VBIMycTub87468_2670|,1
4450,sp|P0A057|KDPA2_STAAN,0
4419,VFG013170,1
5066,sp|O74208|PDH1_CANGA,0
13702,gi|20385903|gb|AAM21494.1|AF430213_1,1
7805,VFG041664,1
9009,VFG019818,1
5170,sp|Q08098|US9_BHV1S,0
667,VFG039053,1
9484,sp|Q5QXU4|SERB_IDILO,0
8160,sp|P00104|CY551_AZOVI,0
8935,VFG016147,1
13653,sp|Q9KUS3|APAG_VIBCH,0
13197,sp|F5HGH5|VPK_HHV8P,0
2777,sp|P40036|GIP2_YEAST,0
13247,sp|P33018|SFGH2_ECOLI,0
5511,VFG045558,1
11676,sp|P12868|PEP5_YEAST,0
12496,gi|17988131|ref|NP_540765.1|,1
12655,gi|15803653|ref|NP_289686.1|,1
5119,sp|Q9KST7|TRPA_VIBCH,0
5503,sp|P44812|ZAPB_HAEIN,0
13368,gi|126209032|ref|YP_001054257.1|,1
2715,VFG042723,1
12705,sp|Q8YP63|EFTU_NOSS1,0
13493,sp|P24113|LUXA_PHOPO,0
12676,gi|15801501|ref|NP_287518.1|,1
7724,sp|P24469|C550_BACSU,0
6816,sp|Q8J0L6|LPSB_CLAPU,0
11344,VFG040896,1
6051,sp|P0ABH0|FTSA_ECOLI,0
9199,sp|A9CHM9|AACP_AGRFC,0
3550,sp|P47771|ALDH2_YEAST,0
6670,sp|P9WKJ1|CYSQ_MYCTU,0
6231,sp|Q12361|GPR1_YEAST,0
11495,sp|P17291|RS7_THET8,0
7421,VFG016572,1
11333,VFG050284,1
5031,VFG049136,1
5516,VFG045563,1
7274,VFG031693,1
1697,sp|P36038|CBT1_YEAST,0
12586,sp|P32381|ARP2_YEAST,0
6432,sp|A5F686|PTH_VIBC3,0
579,VFG044248,1
11259,VFG043162,1
1822,sp|Q9HU92|HUTG_PSEAE,0
4667,VFG000270,1
8557,VFG015183,1
1656,sp|P9WN11|OTSA_MYCTU,0
13815,sp|P54494|YQGQ_BACSU,0
10878,VFG007061,1
11273,sp|P35098|LHB6_RHOAC,0
1549,VFG002510,1
2816,sp|A0A0H3CDY2|FZLA_CAUVN,0
11174,VFG007675,1
2905,VFG013698,1
1647,VFG025473,1
650,sp|Q7RZ62|RM11_NEUCR,0
6491,sp|P39999|YEB4_YEAST,0
12932,gi|16767566|ref|NP_463181.1|,1
2923,VFG013722,1
1383,sp|O51438|RL16_BORBU,0
1545,sp|P20606|SAR1_YEAST,0
4311,VFG047719,1
389,sp|O74802|HIBCH_SCHPO,0
1530,sp|P0AEC0|YOAE_ECOLI,0
8815,VFG015902,1
13340,gi|126208059|ref|YP_001053284.1|,1
5788,VFG042824,1
219,sp|P57714|METXS_PSEAE,0
6774,VFG023437,1
8210,VFG014103,1
4842,sp|P9WFW5|SYR_MYCTU,0
3432,VFG041508,1
11351,VFG041435,1
1657,VFG002506,1
10571,sp|Q93KD4|TUPC_PEPAC,0
8568,sp|P22224|SEC15_YEAST,0
1559,VFG024820,1
7226,VFG031244,1
12740,gi|147675137|ref|YP_001217803.1|,1
11014,sp|P04134|NCAP_CVPPU,0
12047,sp|P32784|GPT1_YEAST,0
10537,VFG005915,1
11233,sp|I6YF08|ESTR2_MYCTU,0
6976,sp|Q8SRE2|H2B_ENCCU,0
5108,sp|Q9RXK1|RL4_DEIRA,0
12804,sp|Q5M0B4|GLYA_STRT1,0
2351,sp|A2T3S0|RDRP_ROTSH,0
11433,sp|P0AFW4|RNK_ECOLI,0
370,sp|A5N6T4|CIRSY_CLOK5,0
18,sp|Q56222|NQO1_THET8,0
8731,sp|P44542|SIAP_HAEIN,0
3722,sp|P32607|RTG1_YEAST,0
12534,gi|17989390|ref|NP_542023.1|,1
6720,sp|P05385|DBH_CLOPA,0
4475,sp|P9WEM8|SVEMA_SERVB,0
12074,sp|Q9UT48|EIF3H_SCHPO,0
3246,VFG041577,1
11212,sp|Q10161|CLH_SCHPO,0
5593,sp|O74443|LAF2_SCHPO,0
3993,VFG042583,1
6797,VFG024048,1
12081,gi|89255459|ref|YP_512820.1|,1
1,VFG037177,1
5140,VFG002003,1
836,sp|Q03455|MSC2_YEAST,0
1710,VFG026061,1
12474,sp|Q1JUQ1|ARADA_AZOBR,0
8592,VFG015245,1
4806,VFG043704,1
14098,sp|O94752|EDC3_SCHPO,0
10760,sp|Q5SIH3|RSHX_THET8,0
7886,sp|P0A0X4|RS12_HELPY,0
12567,sp|P40054|SERA_YEAST,0
2446,VFG050259,1
1141,VFG016795,1
13809,sp|P07284|SYSC_YEAST,0
2706,sp|Q5AT15|SST_EMENI,0
3379,sp|P36032|MCH2_YEAST,0
8809,sp|P9WGB3|COBIJ_MYCTU,0
941,sp|A2RP61|RS9_LACLM,0
1672,sp|A0A0U5GFS8|AUSA_ASPCI,0
8146,sp|A0A7T1FRB0|COTA_BACIT,0
8224,VFG014119,1
921,VFG043936,1
7964,VFG000178,1
1080,sp|Q5LSJ5|DCTP_RUEPO,0
971,VFG044222,1
586,VFG042806,1
8682,sp|P01119|RAS1_YEAST,0
67,sp|Q05777|NCW2_YEAST,0
11702,sp|P53876|YNS4_YEAST,0
4695,sp|Q8GAJ0|MABO2_PAENI,0
11782,VFG041083,1
6111,sp|Q08726|GPN2_YEAST,0
8641,sp|Q8DLP7|ATPL_THEVB,0
6866,sp|O67069|RNPH_AQUAE,0
6085,VFG009475,1
9198,sp|Q5SLP8|RS6_THET8,0
10037,VFG042167,1
196,VFG050680,1
266,sp|Q9I6V7|CHER2_PSEAE,0
13494,gi|71910097|ref|YP_281647.1|,1
10243,sp|P32129|YIHG_ECOLI,0
4466,sp|Q52527|NORC_STUST,0
4015,sp|Q06523|YP148_YEAST,0
1624,sp|P9WFZ9|Y1282_MYCTU,0
6226,VFG010089,1
2195,VFG018010,1
7844,VFG042638,1
1164,VFG018714,1
5445,VFG045492,1
13887,sp|P75782|RLMF_ECOLI,0
8689,sp|D1A4G7|ECCC_THECD,0
12685,gi|15804134|ref|NP_290173.1|,1
68,sp|P38266|AIM3_YEAST,0
7386,sp|Q4WJJ3|BGLA_ASPFU,0
3704,VFG035222,1
12335,sp|O67610|FABG_AQUAE,0
13282,gi|221232004|ref|YP_002511156.1|,1
12119,sp|P96722|YWQJ_BACSU,0
10367,VFG005208,1
1943,VFG001933,1
8513,sp|Q84F14|HPDA_CLODI,0
6621,sp|A0A0P0FGV9|BTTIR_BACT4,0
11868,sp|P38886|RPN10_YEAST,0
13582,gi|70992129|ref|XP_750913.1|,1
1573,sp|P18275|ARCD_PSEAE,0
9657,VFG000536,1
9073,VFG041029,1
1815,sp|P23538|PPSA_ECOLI,0
11286,sp|Q55107|CMPC_SYNE7,0
4012,sp|Q5BEJ4|AFOG_EMENI,0
7762,VFG041614,1
3071,sp|P38812|GEP4_YEAST,0
271,VFG038322,1
1105,sp|Q5AJK6|PGA44_CANAL,0
10777,VFG006858,1
5868,VFG007855,1
1217,VFG052324,1
13971,gi|282192977|gb|ADA81891.1|,1
10863,VFG007033,1
3024,sp|O31614|PRPE_BACSU,0
5804,VFG001386,1
11153,VFG007644,1
5823,VFG001822,1
9152,VFG044089,1
10182,sp|P0ABF4|EUTM_ECOLI,0
7152,sp|P37718|ACSC_KOMXY,0
9422,sp|P41911|GPD2_YEAST,0
12219,gi|56707504|ref|YP_169400.1|,1
7732,sp|Q859P9|RPOLV_BPN4,0
1539,sp|P37689|GPMI_ECOLI,0
10006,sp|P64488|YEAR_ECOLI,0
12905,sp|Q9S5G5|HIS7_ECO57,0
9515,VFG040456,1
13403,gi|15600634|ref|NP_254128.1|,1
13552,sp|P64373|HIS7_STAAN,0
3214,sp|P75580|RL3_MYCPN,0
13059,gi|15902035|ref|NP_346639.1|,1
1042,VFG050203,1
8944,sp|P0CY06|MTAL1_YEAST,0
14336,sp|C7NB67|PAGL_LEPBD,0
13132,sp|Q6NBB0|RL31_RHOPA,0
7338,sp|Q8UH67|CYSH_AGRFC,0
13032,gi|182684537|ref|YP_001836284.1|,1
8046,sp|Q9UU82|AREH2_SCHPO,0
291,sp|P0DV23|YTJE_ECOLI,0
12385,gi|23501504|ref|NP_697631.1|,1
12422,sp|P83674|LANA_RUMGN,0
13689,gi|58265606|ref|XP_569959.1|,1
13139,gi|15900616|ref|NP_345220.1|,1
3703,VFG035220,1
5494,VFG045541,1
7073,VFG029839,1
8688,sp|K7QVW7|PYRI4_STRRG,0
8174,sp|P0AFT8|YEIW_ECOLI,0
12127,gi|16803640|ref|NP_465125.1|,1
2124,VFG012038,1
4960,sp|Q5UNX5|YL725_MIMIV,0
2913,VFG013706,1
9599,sp|P00953|SYW_GEOSE,0
8719,sp|P45066|MURC_HAEIN,0
7825,VFG041817,1
6337,sp|P95655|LHA2_RHOSU,0
12633,sp|Q5S260|DCAS_ENSAD,0
40,VFG037636,1
14142,fig|169963.11.peg.1535|lmo1495|VBILisMon69206_1535|,1
11006,sp|Q9XJR3|SPIKE_BPPM2,0
10059,VFG001309,1
13421,gi|15599021|ref|NP_252515.1|,1
210,sp|Q03224|GLPX_BACSU,0
9121,VFG042747,1
2476,sp|P0A6V1|GLGC_ECOLI,0
2485,sp|Q31N15|RPOC2_SYNE7,0
12179,sp|P28467|ACEA_ACICA,0
11896,gi|15608778|ref|NP_216156.1|,1
7870,VFG042622,1
8266,VFG014195,1
6809,VFG024263,1
9097,sp|B7GS97|AROC_BIFLS,0
2608,VFG041902,1
10762,VFG002082,1
1767,sp|Q5SI56|GLYA_THET8,0
1645,VFG025452,1
12926,gi|16767429|ref|NP_463044.1|,1
6438,VFG021857,1
3904,sp|Q9URQ3|TAD3_YEAST,0
8598,VFG015254,1
6743,VFG023299,1
3235,VFG041183,1
5379,VFG043319,1
7672,sp|Q2YQS9|OLSA_BRUA2,0
14030,gi|799312412|ref|XP_012046183.1|,1
14379,fig|83332.12.peg.3801|Rv3404c|VBIMycTub87468_3801|,1
687,sp|O14008|CAM2_SCHPO,0
6884,sp|O74452|SCW1_SCHPO,0
12319,sp|P0AD17|YOHC_ECOLI,0
7664,sp|P53885|MDG1_YEAST,0
4334,sp|Q4WM08|CBHB_ASPFU,0
11914,gi|15609111|ref|NP_216490.1|,1
9529,VFG040517,1
4477,VFG013264,1
6108,VFG009522,1
888,sp|P44758|PRX5_HAEIN,0
7850,VFG044132,1
13716,sp|O94589|YC93_SCHPO,0
11017,VFG007310,1
13575,sp|Q5M243|ECFA1_STRT2,0
5073,VFG049322,1
4210,VFG046603,1
14299,fig|83332.12.peg.1058|Rv0949|VBIMycTub87468_1058|,1
7884,sp|P38506|XNI_ECOLI,0
12063,sp|Q5XA14|Y1614_STRP6,0
5622,VFG043492,1
4551,sp|Q9FDN6|HRB_MOOTA,0
10370,VFG005232,1
7884,VFG044285,1
11055,VFG007412,1
500,sp|Q9I036|COPI_PSEAE,0
10642,VFG018663,1
11329,sp|P41411|CDC18_SCHPO,0
2240,VFG002130,1
5292,sp|L7P9J4|UH105_NONUL,0
14411,sp|A9KT32|NIGP_LACP7,0
3718,sp|Q8GME2|SGCE6_STRGL,0
7522,sp|P07508|FER_ACETH,0
9491,sp|A0A0H3LM39|ZIP_BORBR,0
7108,sp|P03612|CAPSD_BPMS2,0
10050,sp|P35706|SSI2_STRLO,0
5846,VFG007753,1
8101,VFG013816,1
4203,VFG046530,1
11639,sp|Q9F0P1|MTNK_KLEPN,0
6678,sp|P0A8V0|RBN_ECOLI,0
8830,sp|Q54441|AAC6C_SERMA,0
4325,VFG047977,1
5883,VFG007904,1
8470,VFG014816,1
4664,VFG006465,1
4830,sp|O74884|RL24B_SCHPO,0
13589,sp|P22983|PPDK_CLOSY,0
13359,sp|Q08278|MED7_YEAST,0
3903,sp|Q7SIB9|HIS6_THET8,0
7335,VFG052231,1
1938,sp|P53724|RM50_YEAST,0
8580,VFG015222,1
2847,VFG043666,1
898,VFG043904,1
5139,sp|D0E8I5|PHNZ_UNCHF,0
216,sp|P45127|ETTA_HAEIN,0
434,sp|P49731|MCM6_SCHPO,0
11877,sp|Q00190|TRAH4_ECOLX,0
7651,VFG036618,1
4104,sp|O51401|ALF_BORBU,0
7740,sp|P87233|PHF1_SCHPO,0
9846,VFG041096,1
10991,sp|O94473|YC64_SCHPO,0
7105,sp|Q52440|BPHA3_PSES1,0
11172,sp|P0A9S3|GATD_ECOLI,0
9369,sp|Q6D0N8|PDXA2_PECAS,0
11819,VFG043220,1
14097,gi|799334188|ref|XP_012050751.1|,1
3751,VFG035532,1
13148,gi|15900690|ref|NP_345294.1|,1
10329,VFG001365,1
2131,sp|P14575|COX3_SCHPO,0
9504,VFG040426,1
6589,sp|P11638|QA1F_NEUCR,0
7187,VFG030826,1
10387,sp|T2KLZ3|PLH1_FORAG,0
5482,sp|Q2CEE3|OGA_OCEGH,0
10870,VFG007049,1
4069,VFG043093,1
1642,VFG025429,1
9111,VFG042736,1
1780,VFG026323,1
13918,sp|A0QQ71|PHND_MYCS2,0
9239,VFG050295,1
8880,VFG016004,1
1907,VFG001890,1
11361,sp|P53899|CUZ1_YEAST,0
11335,VFG050286,1
5818,VFG001814,1
9596,VFG000437,1
1715,sp|Q09140|UGGG_SCHPO,0
2595,VFG041888,1
10305,sp|A0A0U2V7I8|CYP3_USTMD,0
3512,sp|P33893|GATB_YEAST,0
3320,VFG002184,1
282,VFG038335,1
14053,gi|799340296|ref|XP_012052055.1|,1
8473,sp|Q9ZGH1|DESII_STRVZ,0
677,VFG039075,1
4224,VFG046756,1
8279,sp|S0EMV0|GPY1_GIBF5,0
9668,VFG000551,1
9898,sp|Q10209|YAY1_SCHPO,0
6022,VFG008997,1
8798,VFG015885,1
8846,VFG015942,1
4913,VFG048861,1
12950,gi|16272824|ref|NP_439045.1|,1
1713,sp|P15398|RPA1_SCHPO,0
1534,VFG051266,1
8098,VFG013810,1
887,sp|P9WJI1|FPRB_MYCTU,0
14367,sp|Q5BFN9|TCTP_EMENI,0
6529,VFG022185,1
14259,fig|574521.7.peg.1777|E2348C_1740|VBIEscCol90278_1777|,1
9603,sp|P77712|FADM_ECOLI,0
13963,sp|P48235|ECL1_YEAST,0
7890,sp|Q98GG1|FOSX_RHILO,0
12176,sp|P09832|GLTD_ECOLI,0
9258,sp|P21604|PG064_VACCW,0
3913,VFG042460,1
9871,sp|P0A7W1|RS5_ECOLI,0
13994,gi|71410253|ref|XP_807431.1|,1
8756,sp|P40157|VID27_YEAST,0
5524,sp|P9WGS9|DPRE2_MYCTU,0
403,sp|Q55721|FBT_SYNY3,0
5178,VFG002163,1
11670,VFG013659,1
7671,VFG037009,1
10855,VFG007003,1
14198,fig|209261.6.peg.4116|t3801|VBISalEnt47697_4116|,1
6699,sp|Q88FX8|NICB_PSEPK,0
2085,sp|P99155|RL10_STAAN,0
1097,VFG016720,1
3027,sp|P40449|YIQ1_YEAST,0
5418,sp|O59773|EAF_SCHPO,0
2638,sp|P07149|FAS1_YEAST,0
4990,VFG048981,1
6986,VFG029434,1
815,VFG043411,1
12395,gi|23501817|ref|NP_697944.1|,1
8001,VFG000220,1
1146,VFG016802,1
7669,sp|A0A0H3AFM6|DGC_VIBC3,0
11742,sp|P40025|PHM8_YEAST,0
7729,sp|Q8NTA6|MSHA_CORGL,0
5990,sp|Q3J7P0|METAS_NITOC,0
12451,gi|17986640|ref|NP_539274.1|,1
2190,VFG018005,1
4235,VFG046879,1
7364,sp|P45550|YHFX_ECOLI,0
4506,VFG013353,1
11304,sp|Q9RYA1|MTR49_DEIRA,0
13049,gi|15903579|ref|NP_359129.1|,1
2662,sp|Q9UTC6|ISU1_SCHPO,0
12580,sp|Q46065|AROP_CORGL,0
8362,sp|P0AA82|CODB_ECOLI,0
3060,VFG039388,1
4169,VFG044196,1
4722,sp|P07277|ERG12_YEAST,0
2972,sp|Q9IK92|NCAP_NIPAV,0
95,VFG037954,1
10047,VFG042179,1
10125,VFG004603,1
4077,sp|C0HL87|BACT_ENTTH,0
9987,VFG012816,1
1427,VFG011376,1
5090,VFG001845,1
5267,sp|P0DPP0|YNFS_ECOLI,0
13034,gi|169832484|ref|YP_001694209.1|,1
625,sp|P0A0K6|THIO_STAAU,0
7438,VFG016594,1
12811,gi|17233493|ref|NP_490531.1|,1
7684,sp|O94259|UTP16_SCHPO,0
8117,sp|J9VT48|MKT1_CRYNH,0
11210,sp|A2RLA2|RL27_LACLM,0
8280,sp|O34664|THIN_BACSU,0
582,sp|P37522|SOJ_BACSU,0
11243,VFG043146,1
399,VFG038569,1
2935,VFG013736,1
